UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	36
0	110
0	88
0	108
0	100
0	108
0	116
0	110
0	96
0	104
0	66
0	86
0	105
0	112
0	80
0	116
0	125
0	108
0	22
0	89
0	64
0	92
0	101
0	50
0	91
0	101
0	98
0	66
0	75
0	88
0	94
0	62
0	89
0	107
0	108
0	100
0	96
0	92
0	43
0	105
0	108
0	100
0	99
0	72
0	108
0	117
0	133
0	73
0	97
0	68
0	38
0	86
0	97
0	73
0	66
0	82
0	73
0	102
0	68
0	105
0	79
0	101
0	103
0	35
0	86
0	120
0	80
0	30
0	80
0	68
0	49
0	107
0	101
0	109
0	92
0	107
0	100
0	76
0	109
0	112
0	74
0	22
0	67
0	91
0	120
0	84
0	101
0	109
0	101
0	97
0	111
0	89
0	74
0	97
0	100
0	46
0	95
0	37
0	38
0	60
0	83
0	105
0	96
0	63
0	35
1	34
0	113
0	100
0	35
0	57
0	45
0	31
0	57
0	93
0	70
0	85
0	105
0	56
0	105
0	51
0	75
0	108
0	77
0	81
0	83
0	119
0	55
0	94
0	101
0	72
0	112
0	90
0	113
0	111
0	85
0	100
0	109
0	110
0	93
0	74
0	70
0	75
0	31
0	64
0	24
0	39
0	76
0	56
0	51
0	51
0	87
0	31
0	54
0	75
0	35
0	54
0	67
0	38
0	58
0	55
0	38
0	46
0	58
0	38
0	78
0	43
0	75
0	83
0	67
0	71
0	30
0	61
0	31
0	56
0	59
0	79
0	82
0	42
0	77
0	71
0	45
0	39
0	19
0	28
0	51
0	70
0	47
0	48
0	62
0	34
0	38
0	38
0	70
0	38
0	62
0	67
0	62
0	50
0	82
0	46
0	58
0	43
0	66
0	46
0	58
0	31
0	51
0	42
0	70
0	50
0	48
0	35
0	22
0	78
0	44
0	78
0	78
0	70
0	59
0	42
0	67
0	38
0	75
0	66
0	29
0	54
0	53
0	54
0	35
0	62
0	30
0	67
0	75
0	49
0	35
0	75
0	42
0	22
0	22
0	31
0	71
0	66
0	62
0	46
0	75
0	42
0	49
0	67
0	47
0	47
0	58
0	54
0	46
0	69
0	53
0	47
0	29
0	55
0	74
0	54
0	42
0	63
0	50
0	70
0	62
0	27
0	55
0	48
0	19
0	5
0	5
0	6
0	12
0	7
0	7
0	9
0	4
0	4
0	8
0	5
0	4
0	7
0	4
0	5
0	7
0	94
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	13
0	13
