UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	61
0	42
0	64
0	50
0	59
0	60
0	60
0	46
0	49
0	42
0	37
0	59
0	62
0	33
0	63
0	59
0	54
0	12
0	55
0	36
0	50
0	53
0	27
0	52
0	61
0	55
0	27
0	43
0	37
0	53
0	37
0	49
0	61
0	65
0	60
0	43
0	51
0	18
0	59
0	62
0	56
0	52
0	34
0	61
0	50
0	60
0	25
0	51
0	32
0	20
0	54
0	62
0	38
0	27
0	32
0	35
0	58
0	45
0	54
0	42
0	61
0	61
0	19
0	44
0	55
0	46
0	17
0	32
0	34
0	28
0	63
0	62
0	60
0	52
0	63
0	49
0	33
0	60
0	64
0	39
0	12
0	29
0	57
0	59
0	32
0	53
0	60
0	61
0	53
0	60
0	50
0	36
0	61
0	55
0	23
0	53
0	18
0	17
0	26
0	57
0	62
0	50
0	25
0	18
0	25
0	43
0	49
0	18
0	26
0	25
0	17
0	24
0	52
0	42
0	42
0	59
0	23
0	61
0	27
0	44
0	60
0	31
0	28
0	37
0	62
0	24
0	56
0	62
0	41
0	59
0	50
0	57
0	61
0	42
0	61
0	58
0	61
0	33
0	43
0	35
0	41
0	18
0	31
0	7
0	10
0	34
0	22
0	13
0	23
0	43
0	6
0	28
0	39
0	10
0	16
0	38
0	13
0	22
0	22
0	14
0	16
0	17
0	16
0	40
0	17
0	41
0	42
0	40
0	42
0	16
0	23
0	17
0	23
0	23
0	40
0	39
0	15
0	41
0	42
0	24
0	16
0	7
0	17
0	28
0	43
0	23
0	23
0	32
0	12
0	15
0	20
0	40
0	15
0	37
0	33
0	29
0	25
0	39
0	19
0	31
0	14
0	30
0	19
0	27
0	7
0	30
0	13
0	39
0	29
0	14
0	15
0	6
0	44
0	13
0	45
0	34
0	36
0	29
0	14
0	40
0	20
0	39
0	26
0	5
0	17
0	23
0	23
0	15
0	30
0	11
0	40
0	39
0	13
0	9
0	39
0	26
0	8
0	6
0	10
0	41
0	32
0	34
0	19
0	38
0	13
0	27
0	40
0	17
0	23
0	32
0	33
0	25
0	35
0	23
0	30
0	10
0	29
0	33
0	25
0	25
0	32
0	18
0	42
0	30
0	6
0	39
0	29
0	10
0	1
0	3
0	5
0	3
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	1
0	0
0	1
0	2
0	50
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	2
