UniqueCount	AmbigCount
0	40
1	34
0	29
0	28
0	8
0	33
0	28
0	2
0	30
0	26
0	83
0	80
0	61
0	4
0	2
0	34
0	30
0	4
22	80
1	27
0	77
0	4
0	14
0	39
0	60
0	38
0	35
0	0
0	38
0	29
0	31
0	30
0	29
0	38
0	35
0	33
0	27
0	38
0	37
0	3
0	25
0	57
0	53
0	28
0	28
0	62
0	37
0	31
0	31
0	35
0	1
0	1
0	63
0	36
0	40
0	10
0	29
0	36
0	29
0	40
0	36
0	30
0	21
0	36
0	3
0	2
0	37
0	5
0	36
0	1
0	2
0	40
0	18
0	29
0	34
0	37
0	0
0	1
0	37
0	13
0	0
0	27
0	27
0	5
0	27
0	6
0	15
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	6
0	6
0	14
0	6
0	14
0	6
0	6
0	6
0	14
0	6
0	14
0	6
0	14
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	2
0	2
0	0
0	2
0	1
0	0
0	0
0	0
0	3
0	4
0	1
0	2
0	2
0	1
0	3
0	2
0	1
0	1
0	2
0	0
0	3
0	5
0	3
0	3
0	2
0	3
0	3
0	4
0	1
0	10
0	2
0	2
0	2
0	2
0	2
2	1
0	2
1	2
0	3
0	3
0	0
0	2
0	2
0	3
0	10
0	0
0	0
10	22
0	6
0	4
2	4
0	13
11	1
0	3
0	3
0	59
0	59
0	1
0	61
0	29
0	31
0	33
0	29
0	32
0	58
1	39
0	0
0	7
0	2
0	1
42	634
0	261
11	601
0	0
0	154
1	19
27	9
1	3
0	6
1	1
2	10
0	9
0	9
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
12	0
4	25
0	18
3	10
0	2
2	0
0	33
0	21
15	33
0	0
0	4
0	0
0	2063
0	1915
0	1752
0	1900
0	6
1	125
2	117
0	23
1	53
23	738
0	63
0	17
0	12
0	17
0	17
0	17
0	19
0	17
0	17
0	19
0	17
0	17
0	17
0	19
0	17
0	13
0	17
0	19
0	14
0	17
0	17
0	12
0	19
0	12
0	17
0	13
0	17
0	17
1	19
0	19
0	19
0	17
0	17
0	19
0	12
0	17
0	19
0	17
0	19
0	12
0	17
0	14
0	19
0	14
0	19
0	13
0	17
0	12
0	13
0	17
7	13
1	18
1	18
0	12
0	12
0	17
6	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	54
0	41
0	51
0	52
4	45
0	52
0	54
0	6
0	38
0	22
0	18
0	19
1	4
0	4
1	1
0	2
0	3
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	874
0	794
0	718
11	434
0	337
0	372
0	142
140	0
0	1
0	0
0	1
0	0
1	0
3	1
0	142
0	155
0	142
0	99
0	97
0	105
0	95
1	25
0	83
1	80
0	35
0	40
0	29
0	21
1	24
0	8
0	7
0	11
1	7
1	1
1	0
0	0
3	0
0	7
0	6
1	6
0	6
0	0
0	6
0	0
0	2
1	106
0	110
0	70
0	63
0	3
0	8
0	16
0	2
4	24
0	10
1	5
0	6
0	2
0	0
3	55
0	10
0	4
0	23
0	1
0	42
0	37
0	239
0	394
0	394
0	282
0	84
0	341
0	407
0	285
8	263
0	170
0	263
0	392
0	293
0	256
0	320
0	354
0	101
0	50
0	42
0	292
0	53
0	115
0	106
0	84
0	88
0	145
0	13
1	44
0	161
0	112
0	99
0	132
0	119
1	119
0	12
0	5
0	71
0	99
0	74
1	55
0	72
0	70
0	48
0	39
0	32
0	46
0	4
0	10
0	0
0	0
3	0
1	7
46	25
0	18
0	0
0	243
0	242
0	57
0	72
0	42
0	26
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	3
0	3
0	3
0	3
0	1
0	0
0	0
0	0
0	0
0	432
0	427
10	427
0	430
1	27
0	7
0	0
0	447
4	566
3	485
4	280
0	941
1	575
0	708
0	729
0	274
0	386
0	134
0	147
1	127
0	162
0	266
7	49
0	84
0	22
0	51
0	165
0	167
0	163
0	166
1	165
0	152
0	152
0	166
0	123
0	150
0	151
0	6
0	165
0	153
0	164
0	162
0	164
0	74
53	540
1	350
8	429
8	75
3	195
0	75
0	4
14	0
50	54
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
1	70
8	87
0	8
1	18
0	0
0	0
0	47
0	17
0	44
0	14
0	16
0	16
1	1
1	1
0	1
0	1
0	1
0	1
0	1
0	176
0	131
0	172
0	160
0	174
0	8
0	20
0	47
0	0
2	0
0	0
3	678
1	498
0	197
29	78
0	2
5	2
0	0
32	0
0	0
0	0
1	0
7	0
3	51
0	52
0	52
0	53
0	45
0	49
0	47
2	4
0	6
0	54
0	3
0	45
0	5
0	1
0	6
0	53
0	47
0	2
0	49
1	48
1	2
0	1
0	44
0	15
2	9
0	4
0	10
0	7
0	13
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	460
0	423
0	405
0	393
0	367
0	339
0	339
0	339
0	103
0	2
0	2
0	2
0	2
0	37
0	450
0	449
3	137
1	41
0	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	59
0	59
0	59
0	0
11	349
0	308
0	74
0	239
0	289
0	269
0	282
0	304
0	284
0	292
0	16
0	37
0	19
0	13
0	55
0	25
0	24
0	61
0	41
0	52
0	24
0	7
0	7
15	273
0	1
0	1
0	0
0	0
0	0
0	0
0	44
2	5
1	44
0	43
0	36
0	0
0	367
0	363
0	326
2	178
4	14
0	54
0	40
0	35
0	53
0	41
0	32
0	36
0	71
0	56
0	56
1	24
0	0
3	0
0	0
0	0
0	1689
0	1872
0	1919
1	1785
0	1811
0	1897
0	1779
0	1617
0	1895
0	1809
0	1063
0	1807
0	1876
0	1820
0	1820
0	1790
0	1769
0	1577
3	1640
0	1490
0	1603
2	1542
0	1028
2	898
2	358
1	599
0	360
0	213
0	10
0	46
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	1
1	2
0	1
0	6
0	6
0	1
0	4
0	0
0	0
0	2
0	1
0	2
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	3
0	0
0	0
0	2
0	2
0	0
0	0
0	2
0	0
0	0
0	1
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	134
0	20
0	3
0	6
0	6
0	7
0	115
0	10
0	109
0	18
0	25
0	19
0	25
0	19
0	27
0	28
0	22
0	15
0	12
0	20
0	7
0	103
1	23
1	91
1	77
0	13
0	0
0	0
0	0
2	0
0	0
0	34
5	42
3	58
0	57
0	38
6	40
0	17
0	40
0	42
2	42
1	37
0	14
0	39
0	1
3	0
0	1
0	1
0	0
0	0
0	6
140	9
0	0
0	0
1	3
0	0
0	2
0	1
0	0
0	0
0	2
0	1
0	1
0	0
0	0
0	1
0	1
1	1
0	1
0	2
2	1
0	0
0	1
0	0
0	0
3	41
0	36
0	41
0	6
5	16
1	14
13	24
0	24
4	3
0	8
0	6
0	0
19	2
0	2
0	0
0	0
0	602
0	165
0	767
0	346
1	21
0	534
0	301
25	458
0	161
2	128
0	133
0	116
0	108
0	20
1	9
0	0
0	0
0	8
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	59
0	53
0	40
0	18
1	9
1	5
1	2
0	11
0	14
0	7
1	1
0	1
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	20
0	108
0	108
0	113
0	110
0	28
0	115
0	24
0	4
0	4
0	5
0	110
0	3
0	105
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	1
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	1
0	3
0	3
0	3
0	1
1	0
0	2
0	2
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	25
0	25
0	24
0	3
0	1
0	1
0	15
0	0
0	86
0	87
1	43
0	7
0	36
0	6
0	13
0	4
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
39	375
2	375
11	88
4	88
5	9
1	43
0	18
0	11
0	3
0	29
0	22
0	5
0	24
0	21
0	3
0	2
0	4
0	24
0	0
0	24
0	5
0	4
0	24
0	3
0	0
0	6
0	4
0	0
0	0
0	27
0	4
0	43
0	36
0	41
0	43
0	41
0	92
0	12
0	30
0	47
0	1
0	67
0	16
0	73
0	46
0	80
0	76
0	44
0	60
0	41
0	54
0	69
0	48
0	18
0	2
0	37
0	33
0	30
0	2
0	6
0	0
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
331	83
1	83
0	31
0	0
0	0
0	199
0	216
0	223
0	223
0	211
0	223
0	224
3	211
0	209
0	215
0	206
0	214
0	222
0	193
0	194
0	198
1	7
0	137
0	71
0	133
0	12
0	25
0	80
0	43
1	24
1	14
0	0
0	15
0	15
1	15
0	15
0	15
0	15
0	15
0	15
0	3
0	3
1	89
2	89
0	91
0	89
0	86
0	86
0	86
0	88
0	89
1	50
0	8
0	1
0	0
0	1
0	0
1	3
0	0
0	1
0	2
0	1
0	1
0	0
0	1
0	0
0	2
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	19
1	51
0	53
0	54
0	40
1	2
0	0
0	1
0	25
0	2
0	0
0	18
0	19
0	199
0	200
0	202
0	1
0	2
0	3
0	1
0	0
0	13
0	1
0	11
0	196
0	28
0	3
0	36
0	191
0	12
0	206
0	17
0	191
0	27
0	16
0	53
0	195
0	205
0	15
0	17
1	194
0	13
0	0
0	200
0	199
0	46
0	57
0	11
0	0
0	190
0	11
0	66
0	139
0	4
1	0
0	15
0	163
0	151
0	162
1	4
0	0
0	4
0	2
0	2
0	1
0	1228
1255	3203
58	2714
0	2620
0	2046
0	1887
0	1232
0	1232
0	0
4	0
4	1
9	81
0	1
3	5
7	78
0	4
0	0
0	13
0	8
236	539
0	26
11	513
1	197
0	3
0	1
0	0
0	3
0	3
0	2
0	2
0	4
0	1
0	3
0	2
0	3
0	1
0	0
26	0
0	477
0	477
1	461
0	460
3	460
0	426
0	426
0	275
0	9
1	0
1	8
0	8
0	8
41	0
0	0
0	0
0	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	5
0	4
0	5
0	5
0	5
0	5
0	3
0	2
0	0
0	2
0	1
0	1
0	1
0	0
0	0
0	2
0	1
0	1
0	1
0	1
0	18
0	28
0	31
0	31
0	31
0	30
0	31
0	31
0	31
0	30
0	31
0	31
0	31
0	31
0	31
0	20
0	25
1	6
0	3
0	5
0	0
0	1
0	0
0	3
0	3
0	2
0	2
0	2
0	0
0	0
0	0
0	0
161	29
0	21
0	12
0	8
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	50
1	13
0	12
0	21
6	35
2	23
0	20
0	7
0	231
25	228
0	36
0	31
0	11
0	0
0	0
111	24
0	24
15	57
0	1
1	46
10	18
0	33
1	33
1	35
0	8
1	199
0	587
0	562
0	409
1	434
0	521
0	521
0	514
1	542
0	264
0	412
0	515
0	556
0	337
2	404
0	134
0	133
10	121
0	62
0	102
0	34
0	94
0	73
0	73
0	53
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	81
11	69
0	75
0	70
0	112
0	45
0	49
0	37
0	60
0	69
0	74
0	67
0	64
0	79
1	59
0	18
0	21
0	19
0	27
0	3
0	22
0	23
0	21
0	23
0	25
0	15
0	16
0	16
0	25
0	27
0	21
0	23
0	23
0	17
0	17
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
775	172
11	172
0	59
2	0
0	62
0	13
0	62
0	59
0	59
0	3
0	2
1	4
0	6
0	0
0	0
1	1
0	1
0	1
0	0
71	17
0	3
0	10
0	6
0	0
0	1193
9	379
0	1767
0	1337
30	1733
1	619
0	1705
0	1386
0	547
1	1140
3	0
0	0
5	0
0	0
0	0
0	116
2056	1253
90	1118
1	695
6	404
3	1
0	1
0	2
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	55
0	55
0	44
0	14
0	0
0	253
3	253
0	223
0	207
0	11
0	96
0	95
0	9
0	73
0	7
0	10
0	1
0	1
0	12
0	42
0	12
0	42
0	1
0	6
0	1
0	16
0	5
0	0
0	0
0	0
0	0
0	0
1	3
0	2
0	0
0	0
0	0
0	0
0	0
22	30636
28	24772
0	27694
1	28920
3	23356
4	7980
1	8709
0	7473
0	6237
1	5498
1	3041
0	2541
0	2554
3	4154
29	4247
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	7
2	7
0	9
0	9
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
7	2
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	1
0	1
0	0
157	3
1	0
0	3
0	2
0	2
283	2
0	2
1	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	6
0	24
0	10
0	6
0	18
3	5
4	6
0	10
0	10
0	8
3	5
2	5
0	6
1	18
0	5
0	18
0	10
0	5
0	6
0	5
0	6
0	10
0	20
0	18
0	6
0	11
0	20
0	13
2	0
0	3
0	3
0	1
0	0
225	218
0	205
0	130
0	0
0	0
119	94
0	62
0	94
0	80
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
43	34
0	1
0	34
9	4
0	30
0	0
0	7
0	0
0	6
0	2
0	66
1	70
0	6
0	70
0	67
0	6
0	69
0	0
0	70
0	70
0	67
0	35
0	44
0	7
0	5
0	9
0	19
0	2
0	1
0	3
0	40
0	0
0	0
0	0
0	0
0	2
12	2
3	1765
0	1763
0	679
25	1532
0	1789
0	107
0	0
0	0
0	0
20	46
0	46
0	31
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
2	1
1	42
144	145
0	139
1	124
0	28
8	21
0	56
47	65
0	2
0	5
0	0
0	0
0	0
0	5
1	5
0	5
7	132
0	163
0	163
1	11
0	3
0	19
0	10
0	10
0	21
0	4
0	0
0	0
0	0
0	343
0	340
0	315
0	27
0	231
0	226
0	224
0	224
0	315
0	255
0	6
0	26
0	283
2	277
0	276
0	0
0	4
0	10
0	18
0	18
0	33
0	5
0	0
0	6
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3182
7	99
2505	8087
3	1473
1	2616
6	2333
12	3073
4	708
2	3182
1	902
1	0
0	24
0	12
1	49
0	12
0	1
3	65
0	2
6	35
0	36
0	42
0	3
397	109
0	64
15	114
0	0
0	0
91	33
0	33
0	0
0	0
0	0
0	0
14	25
0	3
0	0
2	22
2	1
0	14
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	310
0	1240
0	471
0	499
3	653
0	187
1	331
0	376
5	1663
0	543
0	340
0	996
0	531
3	395
0	466
0	508
0	318
0	531
0	102
0	261
0	234
0	231
0	171
1	99
0	94
0	34
0	15
0	178
0	342
0	239
0	100
4	31
0	21
0	149
0	49
0	18
2	25
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
1	23
62	128
0	12
0	44
0	99
1	36
0	0
0	0
0	0
0	1
0	0
0	1
4	0
0	1
1	1
0	1
1	430
8	477
3	208
0	29
6	37
0	42
0	22
0	5
3	2
2	35
0	25
2	281
0	470
0	483
0	483
0	473
0	471
0	466
0	478
1	254
0	55
0	63
0	42
0	21
0	7
0	90
0	5
